20190215	724178.091210	1023343944.838563	1023343944.838563	0.000724	1000000000.000000	0.000000	0	0.000000	724178.091210	0.000000	31470766.811875
20190218	1583394.849339	1024927339.687902	1024927339.687902	0.001583	1000000000.000000	560499.520512	0	12083.000000	1583394.849339	0.000000	32489452.878124
20190219	-1197182.620890	1023730157.067012	1023730157.067012	-0.001197	1000000000.000000	5175810.976079	0	536807.000000	-1197182.620890	0.000000	32663686.456249
20190220	-703703.613600	1023026453.453412	1023026453.453412	-0.000704	1000000000.000000	6605421.782650	0	771160.000000	-703703.613600	0.000000	31138052.126875
20190221	1800909.524140	1024827362.977551	1024827362.977551	0.001801	1000000000.000000	5646216.464613	0	1164839.000000	1800909.524140	0.000000	31971456.852499
20190222	-519248.611373	1024308114.366179	1024308114.366179	-0.000519	1000000000.000000	5090483.355577	0	386365.000000	-519248.611373	0.000000	30782198.618125
20190225	2107468.890282	1026415583.256461	1026415583.256461	0.002107	1000000000.000000	3404493.544443	0	354790.000000	2107468.890282	0.000000	34032435.000000
20190226	886715.730961	1027302298.987422	1027302298.987422	0.000887	1000000000.000000	0.000000	0	0.000000	886715.730961	0.000000	34922716.979375
20190227	-992740.545758	1026309558.441664	1026309558.441664	-0.000993	1000000000.000000	14803274.218210	0	1112884.000000	-992740.545758	0.000000	35228489.689376
20190228	2060753.367512	1028370311.809176	1028370311.809176	0.002061	1000000000.000000	6734174.751609	0	971493.000000	2060753.367512	0.000000	35230428.321875
20190301	3225087.238575	1031595399.047751	1031595399.047751	0.003225	1000000000.000000	33777698.912657	0	4947957.000000	3225087.238575	0.000000	39257440.650000
20190304	282962.640562	1031878361.688313	1031878361.688313	0.000283	1000000000.000000	14634229.935718	0	1638399.000000	282962.640562	0.000000	35693494.414375
20190305	-1800504.706235	1030077856.982078	1030077856.982078	-0.001801	1000000000.000000	560438.092552	0	9901.000000	-1800504.706235	0.000000	33337165.006875
20190306	-370480.853725	1029707376.128354	1029707376.128354	-0.000370	1000000000.000000	1401638.194326	0	141847.000000	-370480.853725	0.000000	32064614.306875
20190307	-2617829.193952	1027089546.934402	1027089546.934402	-0.002618	1000000000.000000	10711298.918241	0	1243556.000000	-2617829.193952	0.000000	30373939.105625
20190308	-1002500.398420	1026087046.535982	1026087046.535982	-0.001003	1000000000.000000	1307822.352649	0	120775.000000	-1002500.398420	0.000000	30687303.146250
20190311	2580344.494890	1028667391.030872	1028667391.030872	0.002580	1000000000.000000	21147066.379417	0	2626940.000000	2580344.494890	0.000000	33741989.966249
20190312	-1262255.091083	1027405135.939788	1027405135.939788	-0.001262	1000000000.000000	0.000000	0	0.000000	-1262255.091083	0.000000	32491925.397499
20190313	1318292.010111	1028723427.949899	1028723427.949899	0.001318	1000000000.000000	34523245.979465	0	3584549.000000	1318292.010111	0.000000	35592268.554374
20190314	-1159606.831718	1027563821.118181	1027563821.118181	-0.001160	1000000000.000000	42844961.587388	0	5200015.000000	-1159606.831718	0.000000	36302733.437500
20190315	478282.928819	1028042104.047001	1028042104.047001	0.000478	1000000000.000000	25133255.106289	0	2687573.000000	478282.928819	0.000000	36689328.107501
20190318	2246022.304328	1030288126.351329	1030288126.351329	0.002246	1000000000.000000	17926533.886919	0	2352557.000000	2246022.304328	0.000000	38412078.061249
20190319	1412805.769213	1031700932.120542	1031700932.120542	0.001413	1000000000.000000	9818663.593698	0	1500382.000000	1412805.769213	0.000000	39752084.781875
20190320	-308057.206829	1031392874.913713	1031392874.913713	-0.000308	1000000000.000000	58350632.465899	0	7026654.000000	-308057.206829	0.000000	31589959.981875
20190321	-649696.001674	1030743178.912039	1030743178.912039	-0.000650	1000000000.000000	59089148.671348	0	6638380.000000	-649696.001674	0.000000	30071506.557500
20190322	3100209.987357	1033843388.899396	1033843388.899396	0.003100	1000000000.000000	45334179.809100	0	4312850.000000	3100209.987357	0.000000	36801417.087500
20190325	-1409579.661724	1032433809.237671	1032433809.237671	-0.001410	1000000000.000000	54686104.875711	0	6861766.000000	-1409579.661724	0.000000	31809227.706875
20190326	-1810382.108048	1030623427.129623	1030623427.129623	-0.001810	1000000000.000000	31918682.049219	0	4906637.000000	-1810382.108048	0.000000	24355139.905625
20190327	902201.130064	1031525628.259687	1031525628.259687	0.000902	1000000000.000000	97601899.785689	0	11808437.000000	902201.130064	0.000000	31006966.642500
20190328	-731668.605019	1030793959.654668	1030793959.654668	-0.000732	1000000000.000000	36719848.574101	0	3732139.000000	-731668.605019	0.000000	28032611.583750
20190329	2910881.038918	1033704840.693585	1033704840.693585	0.002911	1000000000.000000	117967457.744622	0	11951717.000000	2910881.038918	0.000000	37015536.353125
20190401	2340545.820099	1036045386.513684	1036045386.513684	0.002341	1000000000.000000	221206593.189423	0	24965031.000000	2340545.820099	0.000000	41957319.726874
20190402	-1914813.394406	1034130573.119278	1034130573.119278	-0.001915	1000000000.000000	44710823.816064	0	4840729.000000	-1914813.394406	0.000000	40031182.350000
20190403	958015.137627	1035088588.256905	1035088588.256905	0.000958	1000000000.000000	63975612.922699	0	7826971.000000	958015.137627	0.000000	45223770.331250
20190404	683958.162863	1035772546.419768	1035772546.419768	0.000684	1000000000.000000	48109124.172456	0	5293510.000000	683958.162863	0.000000	45113859.858125
20190408	6558378.887969	1042330925.307737	1042330925.307737	0.006558	1000000000.000000	50511809.583789	0	5922451.000000	6558378.887969	0.000000	51481942.283750
20190409	535407.456580	1042866332.764317	1042866332.764317	0.000535	1000000000.000000	9496234.803631	0	692281.000000	535407.456580	0.000000	51903927.704375
20190410	-550126.757052	1042316206.007265	1042316206.007265	-0.000550	1000000000.000000	79066800.608114	0	8384186.000000	-550126.757052	0.000000	47050096.684376
20190411	-1882878.417930	1040433327.589335	1040433327.589335	-0.001883	1000000000.000000	109527274.735692	0	10630566.000000	-1882878.417930	0.000000	39894527.840624
20190412	1940868.098846	1042374195.688181	1042374195.688181	0.001941	1000000000.000000	70209991.997313	0	7952909.000000	1940868.098846	0.000000	44776960.840626
20190415	336003.045233	1042710198.733414	1042710198.733414	0.000336	1000000000.000000	109314126.855480	0	12381587.000000	336003.045233	0.000000	39468571.785000
20190416	2831384.164113	1045541582.897527	1045541582.897527	0.002831	1000000000.000000	14859719.921206	0	1312734.000000	2831384.164113	0.000000	45515506.498125
20190417	2026985.169350	1047568568.066877	1047568568.066877	0.002027	1000000000.000000	121708474.193082	0	12089465.000000	2026985.169350	0.000000	46024474.705624
20190418	-2365371.354058	1045203196.712819	1045203196.712819	-0.002365	1000000000.000000	72221018.479348	0	8563417.000000	-2365371.354058	0.000000	43799816.135001
20190419	-2118545.174782	1043084651.538036	1043084651.538036	-0.002119	1000000000.000000	124183332.175138	0	10871438.000000	-2118545.174782	0.000000	38894812.967500
20190422	-1510110.658376	1041574540.879660	1041574540.879660	-0.001510	1000000000.000000	169190742.179060	0	18024713.000000	-1510110.658376	0.000000	31409260.978750
20190423	11515.942265	1041586056.821926	1041586056.821926	0.000012	1000000000.000000	48350210.593733	0	5367217.000000	11515.942265	0.000000	34628288.756250
20190424	1645297.334598	1043231354.156524	1043231354.156524	0.001645	1000000000.000000	410692713.887787	0	43460731.000000	1645297.334598	0.000000	27718771.303634
20190425	-3323.916086	1043228030.240438	1043228030.240438	-0.000003	1000000000.000000	305120705.404824	0	34797514.000000	-3323.916086	0.000000	24654536.683751
20190426	-2703114.601333	1040524915.639105	1040524915.639105	-0.002703	1000000000.000000	531734559.218465	0	53857644.000000	-2703114.601333	0.000000	22728790.971250
20190429	-2317600.411044	1038207315.228061	1038207315.228061	-0.002318	1000000000.000000	981593327.286731	0	113113630.000000	-2317600.411044	0.000000	-5328423.570625
20190430	-848537.700393	1037358777.527668	1037358777.527668	-0.000849	1000000000.000000	539037091.884833	0	60101502.000000	-848537.700393	0.000000	-33070741.090157
20190506	6845309.033505	1044204086.561173	1044204086.561173	0.006845	1000000000.000000	965519090.645757	0	137684488.000000	6845309.033505	0.000000	-80456815.374141
20190507	-540871.274686	1043663215.286487	1043663215.286487	-0.000541	1000000000.000000	99924576.088816	0	11138715.000000	-540871.274686	0.000000	-66400747.696875
20190508	-815218.726483	1042847996.560004	1042847996.560004	-0.000815	1000000000.000000	8474372.386881	0	1503255.000000	-815218.726483	0.000000	-68643480.068749
20190509	-1068304.265678	1041779692.294326	1041779692.294326	-0.001068	1000000000.000000	13189489.186675	0	1484992.000000	-1068304.265678	0.000000	-70008841.860000
20190510	-3828168.977252	1037951523.317074	1037951523.317074	-0.003828	1000000000.000000	2715026.227378	0	448281.000000	-3828168.977252	0.000000	-75447717.496876
20190513	282937.735206	1038234461.052280	1038234461.052280	0.000283	1000000000.000000	0.000000	0	0.000000	282937.735206	0.000000	-75107835.738125
20190514	-1864844.085591	1036369616.966690	1036369616.966690	-0.001865	1000000000.000000	9998972.344502	0	969195.000000	-1864844.085591	0.000000	-75780094.732813
20190515	-1040475.591488	1035329141.375202	1035329141.375202	-0.001040	1000000000.000000	0.000000	0	0.000000	-1040475.591488	0.000000	-75620767.926876
20190516	672278.348911	1036001419.724113	1036001419.724113	0.000672	1000000000.000000	1087069.505722	0	50828.000000	672278.348911	0.000000	-76231808.032500
20190517	2491636.677751	1038493056.401864	1038493056.401864	0.002492	1000000000.000000	3010532.155224	0	286700.000000	2491636.677751	0.000000	-73374800.146875
20190520	-1887881.770877	1036605174.630987	1036605174.630987	-0.001888	1000000000.000000	14565899.564368	0	1753289.000000	-1887881.770877	0.000000	-80040824.925625
20190521	-2363604.929462	1034241569.701525	1034241569.701525	-0.002364	1000000000.000000	1795207.617895	0	156218.000000	-2363604.929462	0.000000	-83134731.863437
20190522	-155697.129935	1034085872.571590	1034085872.571590	-0.000156	1000000000.000000	39913688.384912	0	5414968.000000	-155697.129935	0.000000	-81437099.269063
